,Unnamed: 0,school,team,city,state_province,primary_conference,ncaa,team_page,svg_url
285,285,"University of Nevada, Las Vegas",Rebels,Paradise,NV,Mountain West Conference,1,/wiki/UNLV_Rebels,https://upload.wikimedia.org/wikipedia/commons/f/f6/UNLV_Rebels_wordmark.svg
286,286,"University of Nevada, Reno",Wolf Pack,Reno,NV,Mountain West Conference,1,/wiki/Nevada_Wolf_Pack,https://upload.wikimedia.org/wikipedia/en/2/21/Nevada_Wolf_Pack_logo.svg
287,287,University of New Hampshire,Wildcats,Durham,NH,America East Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
288,288,University of New Orleans,Privateers,New Orleans,LA,Southland Conference,1,/wiki/New_Orleans_Privateers,https://upload.wikimedia.org/wikipedia/en/2/27/New_Orleans_Privateers_logo.svg
289,289,University of North Alabama,Lions,Florence,AL,ASUN Conference,1,/wiki/Texas_A%26M%E2%80%93Commerce_Lions,https://upload.wikimedia.org/wikipedia/en/f/f8/Texas_A%26M%E2%80%93Commerce_Lions_logo.svg
290,290,University of North Carolina at Asheville,Bulldogs,Asheville,NC,Big South Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
291,291,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,NC,Atlantic Coast Conference,1,/wiki/North_Carolina_Tar_Heels,https://upload.wikimedia.org/wikipedia/commons/d/d7/North_Carolina_Tar_Heels_logo.svg
292,292,University of North Carolina at Charlotte,49ers,Charlotte,NC,Conference USA,1,/wiki/Charlotte_49ers,https://upload.wikimedia.org/wikipedia/commons/3/33/Charlotte_49ers_logo.svg
293,293,University of North Carolina at Greensboro,Spartans,Greensboro,NC,Southern Conference,1,/wiki/USC_Upstate_Spartans,https://upload.wikimedia.org/wikipedia/commons/8/8e/USC_Upstate_Spartans_logo.svg
294,294,University of North Carolina at Wilmington,Seahawks,Wilmington,NC,Colonial Athletic Association,1,/wiki/Wagner_Seahawks,https://upload.wikimedia.org/wikipedia/en/6/63/Wagner_Seahawks_logo.svg
295,295,University of North Dakota,Fighting Hawks,Grand Forks,ND,Summit League,1,/wiki/North_Dakota_Fighting_Hawks,https://upload.wikimedia.org/wikipedia/en/9/92/North_Dakota_Fighting_Hawks_logo.svg
296,296,University of Northern Colorado,Bears,Greeley,CO,Big Sky Conference,1,/wiki/Northern_Colorado_Bears,https://upload.wikimedia.org/wikipedia/en/f/f9/Northern_Colorado_Bears_logo.svg
297,297,University of Northern Iowa,Panthers,Cedar Falls,IA,Missouri Valley Conference,1,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
298,298,University of North Florida,Ospreys,Jacksonville,FL,ASUN Conference,1,/wiki/North_Florida_Ospreys,https://upload.wikimedia.org/wikipedia/en/a/ac/North_Florida_Ospreys_logo.svg
299,299,University of North Texas,Mean Green,Denton,TX,Conference USA,1,/wiki/North_Texas_Mean_Green,https://upload.wikimedia.org/wikipedia/en/a/a2/North_Texas_Mean_Green_logo.svg
300,300,University of Notre Dame du Lac,Fighting Irish,Notre Dame,IN,Atlantic Coast Conference,1,/wiki/Notre_Dame_Fighting_Irish,https://upload.wikimedia.org/wikipedia/commons/f/f5/Notre_Dame_Fighting_Irish_logo.svg
301,301,University of Oklahoma,Sooners,Norman,OK,Big 12 Conference,1,/wiki/Oklahoma_Sooners,https://upload.wikimedia.org/wikipedia/commons/6/61/Oklahoma_Sooners_logo.svg
302,302,University of Oregon,Ducks,Eugene,OR,Pac-12 Conference,1,/wiki/Oregon_Ducks,https://upload.wikimedia.org/wikipedia/commons/f/f8/Oregon_Ducks_logo.svg
303,303,University of Pennsylvania,Quakers,Philadelphia,PA,Ivy League,1,/wiki/Penn_Quakers,https://upload.wikimedia.org/wikipedia/commons/c/c7/Penn_Quakers_logo.svg
304,304,University of Pittsburgh,Panthers,Pittsburgh,PA,Atlantic Coast Conference,1,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
305,305,University of Portland,Pilots,Portland,OR,West Coast Conference,1,/wiki/Portland_Pilots,https://upload.wikimedia.org/wikipedia/commons/3/3f/Portland_Pilots_logo.svg
306,306,University of Rhode Island,Rams,Kingston,RI,Atlantic 10 Conference,1,/wiki/VCU_Rams,https://upload.wikimedia.org/wikipedia/commons/b/bf/VCU_Rams_logo.svg
307,307,University of Richmond,Spiders,Richmond,VA,Atlantic 10 Conference,1,/wiki/Richmond_Spiders,https://upload.wikimedia.org/wikipedia/en/c/c3/Richmond_Spiders_logo.svg
308,308,University of San Diego,Toreros,San Diego,CA,West Coast Conference,1,/wiki/San_Diego_Toreros,https://upload.wikimedia.org/wikipedia/commons/7/7e/San_Diego_Toreros_logo.svg
309,309,University of San Francisco,Dons,San Francisco,CA,West Coast Conference,1,/wiki/San_Francisco_Dons,https://upload.wikimedia.org/wikipedia/commons/a/af/San_Francisco_Dons_logo.svg
310,310,University of South Alabama,Jaguars,Mobile,AL,Sun Belt Conference,1,/wiki/South_Alabama_Jaguars,
311,311,University of South Carolina,Gamecocks,Columbia,SC,Southeastern Conference,1,/wiki/South_Carolina_Gamecocks,https://upload.wikimedia.org/wikipedia/commons/9/94/South_Carolina_Gamecocks_logo.svg
312,312,University of South Carolina Upstate,Spartans,Spartanburg,SC,Big South Conference,1,/wiki/USC_Upstate_Spartans,https://upload.wikimedia.org/wikipedia/commons/8/8e/USC_Upstate_Spartans_logo.svg
313,313,University of South Dakota,Coyotes,Vermillion,SD,Summit League,1,/wiki/South_Dakota_Coyotes,https://upload.wikimedia.org/wikipedia/en/a/ae/South_Dakota_Coyotes_logo.svg
314,314,University of Southern California,Trojans,Los Angeles,CA,Pac-12 Conference,1,/wiki/USC_Trojans,https://upload.wikimedia.org/wikipedia/commons/9/94/USC_Trojans_logo.svg
315,315,University of Southern Mississippi,Golden Eagles,Hattiesburg,MS,Conference USA,1,/wiki/Southern_Miss_Golden_Eagles,https://upload.wikimedia.org/wikipedia/en/5/5d/Southern_Miss_Athletics_logo.svg
316,316,University of South Florida,Bulls,Tampa,FL,American Athletic Conference,1,/wiki/South_Florida_Bulls,https://upload.wikimedia.org/wikipedia/en/c/c1/South_Florida_Bulls_logo.svg
317,317,University of the Incarnate Word,Cardinals,San Antonio,TX,Western Athletic Conference,1,/wiki/University_of_the_Incarnate_Word_Cardinals,https://upload.wikimedia.org/wikipedia/en/e/ea/Incarnate_Word_Cardinals_logo.svg
318,318,University of the Pacific,Tigers,Stockton,CA,West Coast Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
319,319,University of Toledo,Rockets,Toledo,OH,Mid-American Conference,1,/wiki/Toledo_Rockets,https://upload.wikimedia.org/wikipedia/en/f/fa/Toledo_Rockets_logo.svg
320,320,University of Utah,Utes,Salt Lake City,UT,Pac-12 Conference,1,/wiki/Utah_Utes,https://upload.wikimedia.org/wikipedia/commons/b/be/Utah_Utes_logo.svg
321,321,University of Virginia,Cavaliers,Charlottesville,VA,Atlantic Coast Conference,1,/wiki/Virginia_Cavaliers,https://upload.wikimedia.org/wikipedia/en/1/1e/Virginia_Cavaliers_logo.svg
322,322,University of Washington,Huskies,Seattle,WA,Pac-12 Conference,1,/wiki/Washington_Huskies,https://upload.wikimedia.org/wikipedia/commons/1/17/Washington_Huskies_logo.svg
323,323,University of Wisconsin–Green Bay,Phoenix,Green Bay,WI,Horizon League,1,/wiki/Green_Bay_Phoenix,https://upload.wikimedia.org/wikipedia/commons/1/17/Green_Bay_Phoenix_logo.svg
324,324,University of Wisconsin–Madison,Badgers,Madison,WI,Big Ten Conference,1,/wiki/Wisconsin_Badgers,https://upload.wikimedia.org/wikipedia/commons/e/e5/Wisconsin_Badgers_logo.svg
325,325,University of Wisconsin–Milwaukee,Panthers,Milwaukee,WI,Horizon League,1,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
326,326,University of Wyoming,Cowboys,Laramie,WY,Mountain West Conference,1,/wiki/Wyoming_Cowboys_and_Cowgirls,https://upload.wikimedia.org/wikipedia/commons/9/91/Wyoming_Athletics_logo.svg
327,327,Utah State University,Aggies,Logan,UT,Mountain West Conference,1,/wiki/Utah_State_Aggies,https://upload.wikimedia.org/wikipedia/commons/5/59/Utah_State_Aggies_logo.svg
328,328,Utah Valley University,Wolverines,Orem,UT,Western Athletic Conference,1,/wiki/Utah_Valley_Wolverines,https://upload.wikimedia.org/wikipedia/en/c/c8/Utah_Valley_Wolverines_logo.svg
329,329,Valparaiso University,Beacons,Valparaiso,IN,Missouri Valley Conference,1,/wiki/Valparaiso_Beacons,https://upload.wikimedia.org/wikipedia/en/e/eb/Valparaiso_Beacons.jpg
330,330,Vanderbilt University,Commodores,Nashville,TN,Southeastern Conference,1,/wiki/Vanderbilt_Commodores,https://upload.wikimedia.org/wikipedia/commons/0/08/Vanderbilt_Athletics.png
331,331,Villanova University,Wildcats,Radnor,PA,Big East Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
332,332,Virginia Commonwealth University,Rams,Richmond,VA,Atlantic 10 Conference,1,/wiki/VCU_Rams,https://upload.wikimedia.org/wikipedia/commons/b/bf/VCU_Rams_logo.svg
333,333,Virginia Military Institute,Keydets,Lexington,VA,Southern Conference,1,/wiki/VMI_Keydets,https://upload.wikimedia.org/wikipedia/commons/8/86/VMI_Keydets_logo.svg
334,334,Virginia Polytechnic Institute and State University,Hokies,Blacksburg,VA,Atlantic Coast Conference,1,/wiki/Virginia_Tech_Hokies,https://upload.wikimedia.org/wikipedia/commons/6/60/Virginia_Tech_Hokies_logo.svg
335,335,Wagner College,Seahawks,New York,NY,Northeast Conference,1,/wiki/Wagner_Seahawks,https://upload.wikimedia.org/wikipedia/en/6/63/Wagner_Seahawks_logo.svg
336,336,Wake Forest University,Demon Deacons,Winston-Salem,NC,Atlantic Coast Conference,1,/wiki/Wake_Forest_Demon_Deacons,https://upload.wikimedia.org/wikipedia/commons/1/1a/Wake_Forest_University_Athletic_logo.svg
337,337,Washington State University,Cougars,Pullman,WA,Pac-12 Conference,1,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
338,338,Weber State University,Wildcats,Ogden,UT,Big Sky Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
339,339,Western Carolina University,Catamounts,Cullowhee,NC,Southern Conference,1,/wiki/Western_Carolina_Catamounts,https://upload.wikimedia.org/wikipedia/en/5/50/Western_Carolina_Catamounts_logo.svg
340,340,Western Illinois University,Leathernecks,Macomb,IL,Summit League,1,/wiki/Western_Illinois_Leathernecks,https://upload.wikimedia.org/wikipedia/en/1/16/Western_Illinois_Leathernecks_logo.svg
341,341,Western Kentucky University,Hilltoppers,Bowling Green,KY,Conference USA,1,/wiki/Western_Kentucky_Hilltoppers_and_Lady_Toppers,https://upload.wikimedia.org/wikipedia/en/1/1d/WKU_Athletics_logo.svg
342,342,Western Michigan University,Broncos,Kalamazoo,MI,Mid-American Conference,1,/wiki/Western_Michigan_Broncos,https://upload.wikimedia.org/wikipedia/en/b/b0/Western_Michigan_Broncos_%282021%29_logo.svg
343,343,West Virginia University,Mountaineers,Morgantown,WV,Big 12 Conference,1,/wiki/West_Virginia_Mountaineers,https://upload.wikimedia.org/wikipedia/commons/e/e8/West_Virginia_Mountaineers_logo.svg
344,344,Wichita State University,Shockers,Wichita,KS,American Athletic Conference,1,/wiki/Wichita_State_Shockers,https://upload.wikimedia.org/wikipedia/en/9/90/Wichita_State_Shockers_logo.svg
345,345,William Marsh Rice University,Owls,Houston,TX,Conference USA,1,,
346,346,Winthrop University,Eagles,Rock Hill,SC,Big South Conference,1,,
347,347,Wofford College,Terriers,Spartanburg,SC,Southern Conference,1,/wiki/Wofford_Terriers,https://upload.wikimedia.org/wikipedia/en/5/5b/Wofford_Terriers_logo.svg
348,348,Wright State University,Raiders,Dayton,OH,Horizon League,1,/wiki/Wright_State_Raiders,https://upload.wikimedia.org/wikipedia/en/c/c2/Wright_State_Raiders_logo.svg
349,349,Xavier University,Musketeers,Cincinnati,OH,Big East Conference,1,/wiki/Xavier_Musketeers,https://upload.wikimedia.org/wikipedia/commons/d/db/Xavier_Musketeers_logo.svg
350,350,Yale University,Bulldogs,New Haven,CT,Ivy League,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
351,351,Youngstown State University,Penguins,Youngstown,OH,Horizon League,1,/wiki/Youngstown_State_Penguins,https://upload.wikimedia.org/wikipedia/commons/8/84/Youngstown_State_Penguins_logo.svg
352,352,Academy of Art University,Urban Knights,San Francisco,CA,Pacific West Conference,2,,
353,353,Adams State University,Grizzlies,Alamosa,CO,Rocky Mountain Athletic Conference,2,/wiki/Montana_Grizzlies_and_Lady_Griz,https://upload.wikimedia.org/wikipedia/commons/3/3b/Montana_Griz_logo.svg
354,354,Adelphi University,Panthers,Garden City,NY,Northeast-10 Conference,2,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
355,355,University of Alabama in Huntsville,Chargers,Huntsville,AL,Gulf South Conference,2,,
356,356,University of Alaska Anchorage,Seawolves,Anchorage,AK,Great Northwest Athletic Conference,2,/wiki/Stony_Brook_Seawolves,https://upload.wikimedia.org/wikipedia/en/3/35/Stony_Brook_Seawolves_logo.svg
357,357,University of Alaska Fairbanks,Nanooks,Fairbanks,AK,Great Northwest Athletic Conference,2,,
358,358,Albany State University,Golden Rams,Albany,GA,Southern Intercollegiate Athletic Conference,2,,
359,359,Alderson Broaddus University,Battlers,Philippi,WV,Mountain East Conference,2,,
360,360,American International College,Yellow Jackets,Springfield,MA,Northeast-10 Conference,2,/wiki/Georgia_Tech_Yellow_Jackets,https://upload.wikimedia.org/wikipedia/commons/b/bf/Georgia_Tech_Yellow_Jackets_logo.svg
361,361,Anderson University,Trojans,Anderson,SC,South Atlantic Conference,2,/wiki/USC_Trojans,https://upload.wikimedia.org/wikipedia/commons/9/94/USC_Trojans_logo.svg
362,362,Angelo State University,Rams & Rambelles,San Angelo,TX,Lone Star Conference,2,,
363,363,Arkansas Tech University,Wonder Boys & Golden Suns,Russellville,AR,Great American Conference,2,,
364,364,University of Arkansas–Fort Smith,Lions,Fort Smith,AR,Lone Star Conference,2,/wiki/Texas_A%26M%E2%80%93Commerce_Lions,https://upload.wikimedia.org/wikipedia/en/f/f8/Texas_A%26M%E2%80%93Commerce_Lions_logo.svg
365,365,University of Arkansas at Monticello,Boll Weevils & Cotton Blossoms,Monticello,AR,Great American Conference,2,,
366,366,Ashland University,Eagles,Ashland,OH,Great Midwest Athletic Conference,2,,
367,367,Assumption University,Greyhounds,Worcester,MA,Northeast-10 Conference,2,/wiki/Loyola_Greyhounds,https://upload.wikimedia.org/wikipedia/en/e/e5/Loyola_Greyhounds_Official_Logo.png
368,368,Auburn University at Montgomery,Warhawks,Montgomery,AL,Gulf South Conference,2,/wiki/Louisiana%E2%80%93Monroe_Warhawks,https://upload.wikimedia.org/wikipedia/en/c/c9/Louisiana-Monroe_Warhawks_logo.svg
369,369,Augusta University,Jaguars,Augusta,GA,Peach Belt Conference,2,/wiki/South_Alabama_Jaguars,
370,370,Augustana University,Vikings,Sioux Falls,SD,Northern Sun Intercollegiate Conference,2,/wiki/Portland_State_Vikings,https://upload.wikimedia.org/wikipedia/commons/4/48/Portland_State_Vikings_logo.svg
371,371,Azusa Pacific University,Cougars,Azusa,CA,Pacific West Conference,2,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
372,372,Barry University,Buccaneers,Miami Shores,FL,Sunshine State Conference,2,/wiki/East_Tennessee_State_Buccaneers,https://upload.wikimedia.org/wikipedia/commons/a/ab/East_Tennessee_State_Buccaneers_logo.svg
373,373,Barton College,Bulldogs,Wilson,NC,Conference Carolinas,2,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
374,374,Belmont Abbey College,Crusaders,Belmont,NC,Conference Carolinas,2,/wiki/Holy_Cross_Crusaders,https://upload.wikimedia.org/wikipedia/commons/f/f5/Holy_Cross_Crusaders_logo.svg
375,375,Bemidji State University,Beavers,Bemidji,MN,Northern Sun Intercollegiate Conference,2,/wiki/Oregon_State_Beavers,https://upload.wikimedia.org/wikipedia/en/1/1b/Oregon_State_Beavers_logo.svg
376,376,Benedict College,Tigers,Columbia,SC,Southern Intercollegiate Athletic Conference,2,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
377,377,Bentley University,Falcons,Waltham,MA,Northeast-10 Conference,2,/wiki/Air_Force_Falcons,https://upload.wikimedia.org/wikipedia/commons/d/dc/Air_Force_Falcons_logo.svg
378,378,Biola University,Eagles,La Mirada,CA,Pacific West Conference,2,,
379,379,Black Hills State University,Yellow Jackets,Spearfish,SD,Rocky Mountain Athletic Conference,2,/wiki/Georgia_Tech_Yellow_Jackets,https://upload.wikimedia.org/wikipedia/commons/b/bf/Georgia_Tech_Yellow_Jackets_logo.svg
380,380,Bloomfield College,Bears,Bloomfield,NJ,Central Atlantic Collegiate Conference,2,/wiki/Northern_Colorado_Bears,https://upload.wikimedia.org/wikipedia/en/f/f9/Northern_Colorado_Bears_logo.svg
381,381,Bloomsburg University of Pennsylvania,Huskies,Bloomsburg,PA,Pennsylvania State Athletic Conference,2,/wiki/Washington_Huskies,https://upload.wikimedia.org/wikipedia/commons/1/17/Washington_Huskies_logo.svg
382,382,Bluefield State College,Big Blues & Lady Blues,Bluefield,WV,Independent,2,,
383,383,Bowie State University,Bulldogs,Bowie,MD,Central Intercollegiate Athletic Association,2,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
384,384,University of Bridgeport,Purple Knights,Bridgeport,CT,East Coast Conference(Central Atlantic Collegiate Conference in 2022),2,,
385,385,Caldwell University,Cougars,Caldwell,NJ,Central Atlantic Collegiate Conference,2,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
386,386,California University of Pennsylvania[a],Vulcans,California,PA,Pennsylvania State Athletic Conference,2,,
387,387,"California State Polytechnic University, Humboldt",Lumberjacks,Arcata,CA,California Collegiate Athletic Association,2,/wiki/Stephen_F._Austin_Lumberjacks_and_Ladyjacks,https://upload.wikimedia.org/wikipedia/en/5/5a/Stephen_F._Austin_Athletics_logo.svg
388,388,"California State Polytechnic University, Pomona",Broncos,Pomona,CA,California Collegiate Athletic Association,2,/wiki/Western_Michigan_Broncos,https://upload.wikimedia.org/wikipedia/en/b/b0/Western_Michigan_Broncos_%282021%29_logo.svg
389,389,"California State University, Chico",Wildcats,Chico,CA,California Collegiate Athletic Association,2,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
390,390,"California State University, Dominguez Hills",Toros,Carson,CA,California Collegiate Athletic Association,2,,
391,391,"California State University, East Bay",Pioneers,Hayward,CA,California Collegiate Athletic Association,2,/wiki/Denver_Pioneers,https://upload.wikimedia.org/wikipedia/commons/6/69/Denver_Pioneers_logo.svg
392,392,"California State University, Los Angeles",Golden Eagles,Los Angeles,CA,California Collegiate Athletic Association,2,/wiki/Southern_Miss_Golden_Eagles,https://upload.wikimedia.org/wikipedia/en/5/5d/Southern_Miss_Athletics_logo.svg
393,393,"California State University, Monterey Bay",Otters,Seaside,CA,California Collegiate Athletic Association,2,,
394,394,"California State University, San Bernardino",Coyotes,San Bernardino,CA,California Collegiate Athletic Association,2,/wiki/South_Dakota_Coyotes,https://upload.wikimedia.org/wikipedia/en/a/ae/South_Dakota_Coyotes_logo.svg
395,395,California State University San Marcos,Cougars,San Marcos,CA,California Collegiate Athletic Association,2,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
396,396,"California State University, Stanislaus",Warriors,Turlock,CA,California Collegiate Athletic Association,2,,
397,397,Cameron University,Aggies,Lawton,OK,Lone Star Conference,2,/wiki/Utah_State_Aggies,https://upload.wikimedia.org/wikipedia/commons/5/59/Utah_State_Aggies_logo.svg
398,398,Carson–Newman University,Eagles,Jefferson City,TN,South Atlantic Conference,2,,
399,399,Catawba College,Indians,Salisbury,NC,South Atlantic Conference,2,,
400,400,Cedarville University,Yellow Jackets,Cedarville,OH,Great Midwest Athletic Conference,2,/wiki/Georgia_Tech_Yellow_Jackets,https://upload.wikimedia.org/wikipedia/commons/b/bf/Georgia_Tech_Yellow_Jackets_logo.svg
401,401,University of Central Missouri,Mules & Jennies,Warrensburg,MO,Mid-America Intercollegiate Athletics Association,2,,
402,402,University of Central Oklahoma,Bronchos,Edmond,OK,Mid-America Intercollegiate Athletics Association,2,,
403,403,Central State University,Marauders & Lady Marauders,Wilberforce,OH,Southern Intercollegiate Athletic Conference,2,,
404,404,Central Washington University,Wildcats,Ellensburg,WA,Great Northwest Athletic Conference,2,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
405,405,Chadron State College,Eagles,Chadron,NE,Rocky Mountain Athletic Conference,2,,
406,406,Chaminade University of Honolulu,Silverswords,Honolulu,HI,Pacific West Conference,2,,
407,407,University of Charleston,Golden Eagles,Charleston,WV,Mountain East Conference,2,/wiki/Southern_Miss_Golden_Eagles,https://upload.wikimedia.org/wikipedia/en/5/5d/Southern_Miss_Athletics_logo.svg
408,408,Chestnut Hill College,Griffins,Philadelphia,PA,Central Atlantic Collegiate Conference,2,,
409,409,Chowan University,Hawks,Murfreesboro,NC,Conference Carolinas,2,/wiki/UMES_Hawks,https://upload.wikimedia.org/wikipedia/en/6/65/Maryland_Eastern_Shore_Hawks_logo.svg
410,410,Christian Brothers University,Buccaneers & Lady Buccaneers,Memphis,TN,Gulf South Conference,2,,
411,411,Claflin University,Panthers,Orangeburg,SC,Central Intercollegiate Athletic Association,2,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
412,412,Clarion University of Pennsylvania[a],Golden Eagles,Clarion,PA,Pennsylvania State Athletic Conference,2,/wiki/Southern_Miss_Golden_Eagles,https://upload.wikimedia.org/wikipedia/en/5/5d/Southern_Miss_Athletics_logo.svg
413,413,Clark Atlanta University,Panthers,Atlanta,GA,Southern Intercollegiate Athletic Conference,2,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
414,414,Clayton State University,Lakers,Morrow,GA,Peach Belt Conference,2,,
415,415,Coker University,Cobras,Hartsville,SC,South Atlantic Conference,2,,
416,416,Colorado Christian University,Cougars,Lakewood,CO,Rocky Mountain Athletic Conference,2,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
417,417,Colorado Mesa University,Mavericks,Grand Junction,CO,Rocky Mountain Athletic Conference,2,/wiki/Omaha_Mavericks,https://upload.wikimedia.org/wikipedia/commons/7/73/Omaha_Mavericks_logo.svg
418,418,Colorado School of Mines,Orediggers,Golden,CO,Rocky Mountain Athletic Conference,2,,
419,419,Colorado State University–Pueblo,ThunderWolves,Pueblo,CO,Rocky Mountain Athletic Conference,2,,
420,420,University of Colorado Colorado Springs,Mountain Lions,Colorado Springs,CO,Rocky Mountain Athletic Conference,2,,
421,421,Columbus State University,Cougars,Columbus,GA,Peach Belt Conference,2,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
422,422,Concord University,Mountain Lions,Athens,WV,Mountain East Conference,2,,
423,423,Concordia University–Irvine,Eagles,Irvine,CA,Pacific West Conference,2,,
424,424,Concordia University–St. Paul,Golden Bears,St. Paul,MN,Northern Sun Intercollegiate Conference,2,/wiki/California_Golden_Bears,https://upload.wikimedia.org/wikipedia/commons/8/8b/California_Golden_Bears_logo.svg
425,425,Converse University,Valkyries,Spartanburg,SC,Conference Carolinas,2,,
426,426,Daemen College,Wildcats,Amherst,NY,East Coast Conference,2,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
427,427,Dallas Baptist University,Patriots,Dallas,TX,Lone Star Conference,2,/wiki/George_Mason_Patriots,https://upload.wikimedia.org/wikipedia/en/f/f8/George_Mason_Patriots_logo.svg
428,428,Davenport University,Panthers,Grand Rapids,MI,Great Lakes Intercollegiate Athletic Conference,2,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
429,429,Davis & Elkins College,Senators,Elkins,WV,Mountain East Conference,2,,
430,430,Delta State University,Statesmen & Lady Statesmen,Cleveland,MS,Gulf South Conference,2,,
431,431,University of the District of Columbia,Firebirds,Washington,DC,East Coast Conference,2,,
432,432,Dominican University of California,Penguins,San Rafael,CA,Pacific West Conference,2,/wiki/Youngstown_State_Penguins,https://upload.wikimedia.org/wikipedia/commons/8/84/Youngstown_State_Penguins_logo.svg
433,433,Dominican College,Chargers,Orangeburg,NY,Central Atlantic Collegiate Conference,2,,
434,434,Drury University,Panthers,Springfield,MO,Great Lakes Valley Conference,2,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
435,435,East Central University,Tigers,Ada,OK,Great American Conference,2,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
436,436,East Stroudsburg University of Pennsylvania,Warriors,East Stroudsburg,PA,Pennsylvania State Athletic Conference,2,,
437,437,Eastern New Mexico University,Greyhounds,Portales,NM,Lone Star Conference,2,/wiki/Loyola_Greyhounds,https://upload.wikimedia.org/wikipedia/en/e/e5/Loyola_Greyhounds_Official_Logo.png
438,438,Eckerd College,Tritons,St. Petersburg,FL,Sunshine State Conference,2,,
439,439,Edinboro University of Pennsylvania[a],Fighting Scots,Edinboro,PA,Pennsylvania State Athletic Conference,2,,
440,440,Elizabeth City State University,Vikings,Elizabeth City,NC,Central Intercollegiate Athletic Association,2,/wiki/Portland_State_Vikings,https://upload.wikimedia.org/wikipedia/commons/4/48/Portland_State_Vikings_logo.svg
441,441,Embry–Riddle Aeronautical University,Eagles,Daytona Beach,FL,Sunshine State Conference,2,,
442,442,Emmanuel College,Lions,Franklin Springs,GA,Conference Carolinas,2,/wiki/Texas_A%26M%E2%80%93Commerce_Lions,https://upload.wikimedia.org/wikipedia/en/f/f8/Texas_A%26M%E2%80%93Commerce_Lions_logo.svg
443,443,Emporia State University,Hornets,Emporia,KS,Mid-America Intercollegiate Athletics Association,2,/wiki/Delaware_State_Hornets,https://upload.wikimedia.org/wikipedia/en/d/db/Delaware_State_Hornets_logo.svg
444,444,Erskine College,Flying Fleet,Due West,SC,Conference Carolinas,2,,
445,445,Fairmont State University,Fighting Falcons,Fairmont,WV,Mountain East Conference,2,,
446,446,Fayetteville State University,Broncos & Lady Broncos,Fayetteville,NC,Central Intercollegiate Athletic Association,2,,
